jumlah_kartu,outstanding,limit_kredit,tagihan,total_pemakaian_tunai,total_pemakaian_retail,sisa_tagihan_tidak_terbayar,kode_cabang,rasio_pembayaran,persentasi_overlimit,rasio_pembayaran_3bulan,rasio_pembayaran_6bulan,skor_delikuensi,flag_kredit_macet,jumlah_tahun_sejak_pembukaan_kredit,total_pemakaian,sisa_tagihan_per_jumlah_kartu,sisa_tagihan_per_limit,total_pemakaian_per_limit,pemakaian_3bln_per_limit,pemakaian_6bln_per_limit,utilisasi_3bulan,utilisasi_6bulan
7,23832656,30000000,22219656,0,1518124,23934632,A,13.2,0,12.7,10.5,0,0,9.42,1518124,3419233,0.798,0.0506,0.0725,0.0793,0.883,0.909
2,1625831,3000000,1625701,0,93000,1689693,B,0,0,28.1,33.1,0,0,2.83,93000,844847,0.563,0.031,0.116,0.00236,0.399,0.415
3,5977046,7000000,5397721,0,363781,0,G,100,0.6,100,100,0,0,3.5,363781,0,0,0.052,0.366,0.488,0.851,0.638
3,5328500,6000000,3080891,0,1840715,0,I,100,0,66.5,103,0,0,15.7,1840715,0,0,0.307,0.327,0.401,0.715,0.958
4,15512909,15000000,15451104,0,2303025,15314552,A,19.4,3.63,35.3,0,0,0,5.92,2303025,3828638,1.02,0.154,0.149,0.19,0.99,0.918
2,3380097,3000000,3287135,0,12000,3367022,B,15,12.7,9.61,10.1,0,1,2.58,12000,1683511,1.12,0.004,0.0708,0.157,1.07,0.853
3,523516,99000000,515000,0,0,0,A,0,0,0,39.8,0,0,13.6,0,0,0,0,0,0,0.00133,1.62e-4
2,2056409,7000000,2053027,0,0,2133521,B,39.9,0,-276,9,0,0,5.5,0,1066761,0.305,0,0.218,0.0827,0.362,0.0684
2,7874980,12000000,7877908,0,0,7819934,A,10.1,0,10.2,40.2,0,0,4.58,0,3909967,0.652,0,0.00611,0,0.72,0.717
2,7001351,15000000,7033907,0,0,0,A,100,0,50,30.4,0,0,2.83,0,0,0,0,0.183,0.161,0.47,0.486
2,41839,50000000,31628,0,0,49560,A,67.5,0,50.7,16,0,0,7.75,0,24780,9.91e-4,0,0,0.0614,0.00725,0.0683
2,5598076,8000000,255895,0,5270235,0,F,100,0,61.3,66.7,0,0,2,5270235,0,0,0.659,0.216,0.227,0.252,0.222
2,4745436,5000000,159063,0,0,4739643,J,100,0,96.7,40.6,0,0,6.42,0,2369822,0.948,0,0,0.796,0.927,0.894
7,38749980,58000000,25491054,0,11752864,32000000,A,0,0,101,73.8,0,0,12.3,11752864,4571244,0.552,0.203,0.165,0.122,0.33,0.244
2,20518167,20000000,4429115,0,5150553,0,A,97.6,2.14,44.4,91.9,0,0,2.5,5150553,0,0,0.258,0.306,0.252,0.836,0.255
2,16735596,38000000,149419,0,16000000,0,B,100,0,100,105,0,0,5.67,16000000,0,0,0.421,0.212,0.268,0.221,0.329
2,2512500,3000000,1038186,0,57552,2506123,A,47.4,0,71.6,80,0,0,0.75,57552,1253062,0.835,0.0192,0.135,0.195,0.894,1
2,5021650,5000000,3019406,0,700000,1427059,A,26.6,1.38,60.2,83.9,0,0,2.83,700000,713530,0.285,0.14,0.263,0.0144,0.481,0.187
5,5499221,22000000,4864298,0,0,0,F,100,0,100,100,0,0,10.7,0,0,0,0,0,0.0828,0.343,0.626
2,20403608,20000000,19000000,0,0,20213955,A,0,1.33,12.6,21.1,0,0,1.5,0,10106978,1.01,0,0.0899,0.0175,1.02,0.97
2,3315751,3000000,3215061,0,0,3311513,A,0,10.6,7.64,6.71,0,0,0.75,0,1655757,1.1,0,0.0195,0.0486,0.997,1
2,956923,8000000,469737,0,483885,0,C,100,0,185,174,0,0,10.1,483885,0,0,0.0605,0.0849,0.148,0.0835,0.126
2,1726365,3000000,1678309,0,0,0,B,0,0,51.7,50.3,0,0,4.25,0,0,0,0,0.239,0.08,0.51,0.487
2,9529416,11000000,9362200,0,2407800,10379140,A,21.2,0,18.1,48.2,0,0,11.8,2407800,5189570,0.944,0.219,0.137,0.268,0.542,0.368
2,5440965,8000000,5950411,0,327900,0,A,100,0,50,66.2,0,0,8.5,327900,0,0,0.041,0.435,0.409,0.611,0.634
2,121191,4000000,111425,0,0,0,A,0,0,0,0,0,1,2.83,0,0,0,0,0,0,0.00912,0
2,2551671,3000000,2173280,0,1947398,25520,K,100,0,108,49.1,0,0,1.75,1947398,12760,0.00851,0.649,0.437,0.334,0.5,0.659
2,1388462,17000000,1387862,0,0,1434797,A,0,0,50.6,109,0,1,1.92,0,717399,0.0844,0,0.00146,0.0754,0.0805,0.195
2,8203790,7000000,7597895,400000,988750,8177440,A,53.2,17.8,37.4,10.1,0,0,5.42,1388750,4088720,1.17,0.198,0.0438,0.389,1.07,0.989
2,23569734,20000000,23414577,0,943647,23564577,A,78.2,16.9,99.7,99.7,0,0,2.25,943647,11782289,1.18,0.0472,0.631,0.798,1.11,1.01
2,109463,5000000,38000,0,48192,0,A,100,0,40.2,66.7,0,0,4.67,48192,0,0,0.00964,0.00965,0.0106,0.0285,0.0754
3,22260087,28000000,22058743,0,0,22000000,A,15.3,0,25.8,31.4,0,0,5.92,0,7341128,0.787,0,0.0941,0.195,0.813,0.768
2,5943158,6000000,5791648,0,232715,6267596,A,11.8,0,58.5,39.8,0,0,8.42,232715,3133798,1.04,0.0388,0.204,0.889,0.917,0.631
2,2680724,3000000,2042972,0,240001,2665671,F,58.7,0,5.69,43.3,0,0,5.08,240001,1332836,0.889,0.08,0.314,0.338,0.795,0.2
2,3760564,8000000,694376,0,0,0,A,100,0,75,133,0,0,5.5,0,0,0,0,0.00431,0.284,0.581,0.694
2,7570212,8000000,7568668,0,280000,7599337,A,0,0,9.86,15.2,0,0,5,280000,3799669,0.95,0.035,0.0588,0.136,0.86,0.707
3,3080487,6000000,2739686,500000,923183,2578650,B,0,0,59.2,83,0,0,7.25,1423183,859550,0.43,0.237,0.146,0.245,0.518,0.332
2,7144149,7000000,3381074,1200000,3680388,5252959,A,0,3.14,28.3,14.6,0,0,4.75,4880388,2626480,0.75,0.697,0.15,0.201,0.718,0.748
2,5698981,8000000,1928396,0,72250,6133668,D,0,0,56.7,89.2,0,0,2,72250,3066834,0.767,0.00903,0.153,0.258,0.683,0.59
2,4057024,6000000,1753142,0,945968,3226396,A,57.9,0,82.1,103,0,0,2.25,945968,1613198,0.538,0.158,0.328,0.132,0.493,0.366
2,9224007,9000000,9177470,0,0,8648785,I,0,16.2,7.41,13.2,0,0,14.3,0,4324393,0.961,0,0.0601,0.0951,0.928,0.959
2,3149951,9000000,422925,0,0,0,A,100,0,61.5,99.8,0,0,6,0,0,0,0,0.113,0.164,0.365,0.267
2,842033,3000000,945000,0,0,842033,F,10.1,0,28.6,38,0,0,10.6,0,421017,0.281,0,0.0823,0.0793,0.132,0.123
3,18665918,52000000,13906658,0,4950002,14759042,A,40.3,0,37.8,46.7,0,0,13.6,4950002,4919681,0.284,0.0952,0.113,0.222,0.317,0.395
2,8062114,7000000,4754015,0,2657993,6800570,A,70,16.8,91.8,84.7,0,0,6.92,2657993,3400285,0.972,0.38,0.461,0.36,0.945,1.32
4,90299,80000000,104761,0,500,102476,A,7.54,0,58.8,50,0,0,14.2,500,25619,0.00128,6.25e-6,0,0,0.00388,0.0221
2,3435968,3000000,3431163,0,263600,3370135,A,0,14.4,31.3,39.9,0,0,5.5,263600,1685068,1.12,0.0879,0.257,0.224,0.733,0.553
2,2240627,4000000,1780421,0,390725,2108309,A,17.1,0,28.7,73.3,0,0,6.42,390725,1054155,0.527,0.0977,0.147,0.213,0.441,0.268
2,9659895,13000000,10240586,0,425000,9448678,A,21.2,0,10824,3824,0,0,5.67,425000,4724339,0.727,0.0327,0.196,0.435,0.781,0.572
2,239818,10000000,182391,0,727,170763,A,0,0,28.9,33.3,0,1,3.5,727,85382,0.0171,7.27e-5,1.98e-5,7.5e-5,0.0213,0.0126
3,21345204,20000000,21221049,0,661600,20361720,A,0,4.75,19.9,24.3,0,0,1.83,661600,6787240,1.02,0.0331,0.302,0.243,1,1.01
2,6026005,10000000,1248498,0,145456,0,A,102,0,100,100,0,0,3.75,145456,0,0,0.0145,0.169,0.631,0.611,0.824
2,4551661,7000000,4523492,0,20374,4561958,J,0,0,25.1,100,0,0,3.17,20374,2280979,0.652,0.00291,0.0815,0.285,0.682,0.696
3,7554840,35000000,2031007,0,4917870,0,F,0,0,60.2,133,0,0,5.5,4917870,0,0,0.141,0.119,0.17,0.19,0.54
2,3839263,20000000,3455339,0,210000,0,D,100,0,95.4,49.9,0,0,2.83,210000,0,0,0.0105,0.0244,0.0317,0.189,0.282
3,3456444,28000000,1815670,0,4000000,0,B,100,0,75,50.5,0,0,7.42,4000000,0,0,0.143,0.0877,0.0719,0.1,0.13
2,1699034,22000000,764999,0,278000,533729,A,101,0,102,100,0,0,7.92,278000,266865,0.0243,0.0126,0.0249,0.0173,0.124,0.171
2,2521380,3000000,399333,0,0,425259,A,101,0,114,37.1,0,0,6,0,212630,0.142,0,0.267,0.00173,0.909,0.305
2,6596689,7000000,4885448,0,0,6667624,A,17.1,0,5.33,13.5,0,1,0.75,0,3333812,0.953,0,0,0.101,1.02,1.04
2,664927,48000000,656883,0,28601,664775,F,100,0,55.5,0,0,0,13.5,28601,332388,0.0138,5.96e-4,0.0097,0.0176,0.0106,0.0176
2,797578,3000000,418301,0,392000,0,B,100,0,100,135,0,0,5.25,392000,0,0,0.131,0.142,0.257,0.204,0.245
3,4415087,5000000,739869,0,374760,2448000,A,100,0,75,25.7,0,0,4.58,374760,816000,0.49,0.075,0.284,0.248,0.826,0.886
2,2192407,5000000,824345,0,1431236,0,A,99.9,0,66.8,0,0,0,2.92,1431236,0,0,0.286,0.215,0,0.216,0.0371
2,7892811,9000000,7869934,0,0,7877934,A,9.84,0,8.16,14.4,0,0,13.4,0,3938967,0.875,0,0.02,0.0463,0.86,1.01
3,22639309,20000000,21582438,0,942750,21765481,F,8.54,13.1,9.61,13.1,0,0,2,942750,7255160,1.09,0.0471,0.0705,0.218,1.13,1.12
3,3347997,5000000,3334861,0,313450,3311495,A,11.6,0,11,10.8,0,0,10,313450,1103832,0.662,0.0627,0.0698,0.0321,0.589,0.52
3,6850389,30000000,6139018,0,0,0,A,100,0,100,110,0,0,5.08,0,0,0,0,0.0737,0.104,0.128,0.0829
2,55650,7000000,49267,0,69000,0,A,0,0,25.4,50,0,0,5.75,69000,0,0,0.00986,0.0122,0,0.0122,0.00447
5,7117778,12000000,6841351,0,27545,7126252,A,0,0,7.4,10,0,0,15.4,27545,1425250,0.594,0.0023,0,0.0516,0.597,0.66
2,5988818,8000000,5878594,0,71511,5936310,A,0,0,19.2,23.4,0,0,5,71511,2968155,0.742,0.00894,0.0806,0.165,0.878,1.01
4,63096269,57000000,62574142,0,526050,65000000,A,17.9,4.61,36.5,26.9,0,0,13.1,526050,16238562,1.14,0.00923,0.297,0.0776,0.979,0.508
2,712898,10000000,407831,0,314240,0,A,100,0,100,100,0,0,5.5,314240,0,0,0.0314,0.0222,0.0549,0.237,0.504
2,1048693,13000000,1006000,0,68000,0,A,0,0,100,80,0,0,3.25,68000,0,0,0.00523,0.0643,0.154,0.0596,0.107
2,5598076,10000000,5140565,0,0,0,C,100,0,236,100,0,0,2.08,0,0,0,0,0.173,0.229,0.529,0.134
2,6526400,7000000,6017788,0,417000,6338838,B,10.1,0,25.2,50.5,0,0,5.67,417000,3169419,0.906,0.0596,0.231,0.315,0.623,0.618
2,16156931,15000000,11600204,0,4630000,12891238,C,45.4,7.31,74.9,99.9,0,0,3.25,4630000,6445619,0.859,0.309,0.359,0.265,0.694,0.435
3,121568938,99000000,15918685,0,21712213,119000000,A,101,30.1,64,44.7,0,0,7,21712213,39602971,1.2,0.219,0.278,0.303,1.2,1.34
2,9205976,55000000,6277426,0,3626109,7177775,E,100,0,70,99,0,0,7.17,3626109,3588888,0.131,0.0659,0.0378,0.00759,0.0681,0.0608
5,23245370,22000000,7266878,0,2281235,8935435,D,21.2,4.91,133,20.2,0,0,10.7,2281235,1787087,0.406,0.104,0.24,0.362,0.79,0.58
1,3550343,3000000,2993091,0,725389,3524095,A,24.1,18.5,29.1,43.3,0,0,5.92,725389,3524095,1.17,0.242,0.302,0.329,1.15,0.82
2,2556830,6000000,2515440,0,157950,0,F,100,0,100,99.9,0,0,7.5,157950,0,0,0.0263,0.314,0.837,0.532,0.614
3,13738134,13000000,7266353,0,0,12743964,H,0,6.8,50.6,68,0,0,14.5,0,4247988,0.98,0,0.254,0.459,0.558,0.11
2,8405148,30000000,4152781,0,7987753,7553148,B,99.9,0,100,100,0,0,11.8,7987753,3776574,0.252,0.266,0.0804,0.0108,0.0852,0.031
2,7441089,7000000,1050000,0,77192,0,E,102,1.8,-320,102,0,0,12,77192,0,0,0.011,0.342,0.201,1.06,0.28
2,4182488,15000000,3793842,0,0,3882523,B,15.7,0,10.7,40,0,0,2.67,0,1941262,0.259,0,0.027,0.0457,0.273,0.266
3,8623109,8000000,8574725,700000,0,8578733,A,100,8.87,81.9,98.7,0,0,2.33,700000,2859578,1.07,0.0875,0.491,0.282,0.774,0.133
2,2739099,3000000,1132723,0,727000,0,H,101,0,54.9,60.3,0,0,7.08,727000,0,0,0.242,0.404,0.273,0.925,0.811
2,283274,8000000,249376,0,1012,0,A,0,0,0,0,0,0,5,1012,0,0,1.27e-4,0,0,0.00808,4.8e-4
2,298055,5000000,154605,0,164280,0,F,0,0,73.7,99.6,0,0,1.5,164280,0,0,0.0329,0.575,0.443,0.408,0.341
2,11693559,11000000,10772272,0,3054382,14000000,F,15.8,0.14,19.6,9.42,0,0,2.83,3054382,7017513,1.28,0.278,0.0886,0.0878,0.877,0.818
2,3477983,6000000,2788995,0,716930,3600929,A,81.5,0,76.6,69.6,0,0,6.83,716930,1800465,0.6,0.119,0.14,0.0245,0.552,0.62
2,5567010,18000000,2696389,0,1236755,0,A,100,0,100,100,0,0,11.5,1236755,0,0,0.0687,0.0846,0.121,0.31,0.287
4,14817829,59000000,14825967,0,0,14817829,A,19.6,0,30.9,41.5,0,0,14.5,0,3704457,0.251,0,0.0129,0.0599,0.303,0.37
2,13467986,15000000,5124648,0,8927737,0,A,100,0,100,100,0,0,4.08,8927737,0,0,0.595,0.401,0.39,0.761,0.302
5,5785115,119000000,4105400,0,0,5249079,B,0,0,82,100,0,0,10.7,0,1049816,0.0441,0,2.1e-4,0.011,0.0855,0.107
2,21322914,20000000,8077732,0,1514101,7331872,A,13.4,0,35.7,39.8,0,0,1.92,1514101,3665936,0.367,0.0757,0.0912,0.0853,0.756,0.718
2,4785728,40000000,4037762,0,119000,4156659,A,29.8,0,19.1,23.9,0,0,3.25,119000,2078330,0.104,0.00298,0.0121,0.00843,0.148,0.141
5,15951473,29000000,4054540,0,7426022,0,A,100,0,46.2,154,0,0,14.3,7426022,0,0,0.256,0.184,0.684,0.542,0.741
2,2468773,4000000,1280281,0,1192719,0,A,100,0,47,57.1,0,0,3,1192719,0,0,0.298,0.255,0.294,0.681,0.793
2,1911168,7000000,1930949,0,326000,0,B,100,0,100,100,0,0,1.92,326000,0,0,0.0466,0.108,0.137,0.246,0.164
4,41682817,62000000,24594966,0,5609547,0,A,200,0,98.1,97,0,0,14.6,5609547,0,0,0.0905,0.307,0.167,0.357,0.257
2,12290717,12000000,8607354,0,0,10472283,A,0,0,15.6,21.1,0,0,3.08,0,5236142,0.873,0,0.113,0.305,1.03,1.11
2,7265341,9000000,1726702,0,0,4761074,F,100,0,115,104,0,0,7.67,0,2380537,0.529,0,0.221,0.278,0.482,0.539
2,234857,22000000,137603,0,208000,220896,A,100,0,25,33.3,0,0,10.1,208000,110448,0.01,0.00945,0.0068,0.00348,0.00657,0.00469
3,65197476,67000000,45766213,0,12774787,51385047,A,20.5,0,82.4,101,0,0,10.4,12774787,17128349,0.767,0.191,0.208,0.0643,0.653,0.412
2,1312845,3000000,1019047,0,429071,1488424,K,100,0,125,100,0,0,5.75,429071,744212,0.496,0.143,0.652,1.15,0.654,1.1
2,1020150,6000000,157774,0,1133791,0,I,100,0,87.8,78.7,0,0,5.42,1133791,0,0,0.189,0.0956,0.0149,0.123,0.0744
2,5523273,5000000,4380009,0,1593602,0,I,100,8.03,100,237,0,0,2.25,1593602,0,0,0.319,0.658,0.623,0.858,0.93
2,75392,6000000,75600,0,12000,95279,B,24.2,0,50,51.9,0,0,11.8,12000,47640,0.0159,0.002,0.0016,0,0.00755,0.011
2,1318240,20000000,888773,0,1169740,1888922,B,105,0,100,100,0,0,3.33,1169740,944461,0.0944,0.0585,0.0527,0.0889,0.0875,0.292
2,57680,3000000,47000,0,0,0,A,0,0,0,0,0,1,5.25,0,0,0,0,0,0,0.0508,0.168
2,73933,64000000,97358,0,0,0,A,0,0,46.4,65.4,0,1,7.08,0,0,0,0,0,0,0.0122,0.0272
2,21410412,22000000,22000000,0,0,21842094,I,15.5,3.15,28.4,43.4,0,0,9.67,0,10921047,0.993,0,0.0763,0.235,1.02,1.09
3,47142204,40000000,45089709,0,0,47854557,A,0,15.6,51.5,71.5,0,0,4.17,0,16000000,1.2,0,0.203,0.253,1.05,0.771
2,1207428,5000000,587599,0,547000,0,A,101,0,100,100,0,0,5.92,547000,0,0,0.109,0.161,0.197,0.236,0.113
4,21106504,95000000,6000000,0,4305125,0,A,100,0,100,100,0,0,9.58,4305125,0,0,0.0453,0.151,0.0639,0.11,0.0354
4,58879481,62000000,60000000,0,0,59925097,A,21.2,0,10.1,16.1,0,0,10.1,0,15000000,0.967,0,0.017,0.0217,1.06,1.21
3,2406192,60000000,1135560,0,982333,0,A,100,0,100,97.7,0,0,9.25,982333,0,0,0.0164,0.0223,0.0118,0.0421,0.0219
2,3248066,9000000,946067,0,412589,0,A,95,0,60.9,70,0,0,0.75,412589,0,0,0.0458,0.0117,0.0617,0.59,0.62
3,342729,72000000,363311,0,258301,327282,A,0,0,122,20.2,0,0,14.8,258301,109094,0.00455,0.00359,0.00192,0.00362,0.00518,0.00517
2,1531600,7000000,1506000,0,259450,0,A,121,0,134,90.6,0,0,6.58,259450,0,0,0.0371,0.0839,0.0537,0.152,0.188
2,10448575,10000000,10298575,0,0,10294147,A,0,4.4,8.67,33.3,0,1,1.08,0,5147074,1.03,0,0.0593,0.346,0.839,0.792
2,3919091,5000000,41743,0,392500,1000000,A,0,0,50,66.7,0,0,4.58,392500,500000,0.2,0.0785,0.198,0.0827,0.344,0.143
2,2337707,10000000,1506428,0,1820404,0,A,100,0,100,100,0,0,3,1820404,0,0,0.182,0.255,0.212,0.226,0.272
2,4452703,5000000,4396456,0,0,4431657,H,10,0,29.2,100,0,0,7.42,0,2215829,0.886,0,0.2,0.287,0.644,0.5
2,3622733,8000000,639962,0,1000000,0,A,100,0,100,99.9,0,0,7.67,1000000,0,0,0.125,0.122,0.454,0.509,0.625
2,2569033,5000000,1920859,0,1188600,2561138,A,59.7,0,89.7,66.3,0,0,6.67,1188600,1280569,0.512,0.238,0.26,0.297,0.545,0.246
2,6227807,80000000,871749,0,4014246,5063548,A,101,0,75,13.8,0,0,5.67,4014246,2531774,0.0633,0.0502,0.0255,0.00559,0.0488,0.0422
3,853541,3000000,585110,0,269998,860773,E,0,0,53.4,75.8,0,1,1.08,269998,286924,0.287,0.09,0.046,0.331,0.182,0.901
2,3792248,3000000,3849981,0,0,3849270,A,0,31.1,47.9,99.1,0,0,3.58,0,1924635,1.28,0,0.205,0.403,1.02,0.828
4,9169337,6000000,3817909,0,6180000,8063968,A,60.5,15.3,57.7,51,0,0,8,6180000,2015992,1.34,1.03,0.537,0.425,1.74,1.53
2,4487788,16000000,309546,0,4029398,0,I,100,0,100,133,0,0,6.5,4029398,0,0,0.252,0.091,0.0184,0.101,0
2,2782945,3000000,1470334,0,288000,1538678,B,49.2,0,37,98.8,0,0,6.42,288000,769339,0.513,0.096,0.164,0.0473,0.686,0.611
2,137495,5000000,55554,0,94892,0,B,100,0,33.3,0,0,0,2.42,94892,0,0,0.019,0.109,0.135,0.217,0.361
5,604804,90000000,533633,0,622740,0,A,100,0,100,100,0,0,10.1,622740,0,0,0.00692,0.0407,0.0685,0.0561,0.11
2,55455,5000000,37572,0,0,0,A,0,0,0,0,0,1,3.5,0,0,0,0,0,0,0.019,0.0174
2,3110979,10000000,3092910,0,3048789,2906328,E,185,0,94.8,133,0,0,6.5,3048789,1453164,0.291,0.305,0.228,0.3,0.153,0.0912
2,9436028,10000000,2384807,0,6186140,9040157,A,100,0,100,100,0,0,6,6186140,4520079,0.904,0.619,0.289,0.365,0.694,0.612
2,9350953,18000000,387919,0,9327612,0,A,0,0,60.6,66.7,0,0,8.75,9327612,0,0,0.518,0.0956,0.141,0.228,0.375
3,64803836,65000000,51000000,0,28759900,53495175,A,15.1,0,27.9,24.3,0,0,9.67,28759900,17831725,0.823,0.442,0.19,0.045,0.468,0.203
2,4758628,5000000,4617078,0,0,4766438,A,17.7,0,18.6,15.7,0,0,8.92,0,2383219,0.953,0,0.0535,0.112,0.931,0.9
2,159101,66000000,129936,0,547,137495,A,0,0,49,51.1,0,0,16.3,547,68748,0.00208,8.29e-6,0.00155,0.0091,0.00567,0.00734
6,109696514,86000000,10377793,0,475707,102000000,F,100,10.5,91.8,76.2,0,0,10.8,475707,16937241,1.18,0.00553,0.368,0.885,0.952,0.785
2,3159263,5000000,3102782,0,0,3187077,A,31.9,0,16.2,27.6,0,0,1.67,0,1593539,0.637,0,0.00779,0.0266,0.662,0.827
2,24813055,99000000,3216207,0,1500946,7780800,A,38.5,0,38.9,24.5,0,0,6.75,1500946,3890400,0.0786,0.0152,0.0622,0.00178,0.292,0.364
2,11365333,10000000,11189102,0,0,11316261,A,0,13.6,7.59,12.3,0,0,2,0,5658131,1.13,0,0.05,0,1.07,0.982
3,27222169,50000000,39767483,0,0,0,F,100,0,100,100,0,0,8.58,0,0,0,0,0.285,0,0.596,0.617
2,3853251,4000000,1723367,0,0,0,A,100,0,100,100,0,0,2.92,0,0,0,0,0.138,0.329,0.845,1.05
2,5126076,6000000,2418022,0,2100000,0,F,121,0,65.3,133,0,0,2.75,2100000,0,0,0.35,0.53,0.716,0.586,0.446
2,21958653,20000000,5584730,0,0,22000000,A,0,10,40.1,100,0,1,0.917,0,11000000,1.1,0,0.263,0.214,1.03,1
3,6376070,7000000,3367397,3250000,3090000,0,J,100,0,100,100,0,0,7.33,6340000,0,0,0.906,0.311,0.0286,0.703,0.0961
2,9759410,9000000,9560916,0,905000,0,G,100,16.3,98.6,63,0,0,9.25,905000,0,0,0.101,0.533,0.908,0.977,1.45
2,10311294,13000000,8967539,0,408605,9070350,A,10,0,12,14.5,0,0,8.75,408605,4535175,0.698,0.0314,0.079,0.0703,0.793,0.78
4,5092165,63000000,3318252,0,4157665,0,I,0,0,66.7,115,0,0,10.7,4157665,0,0,0.066,0.0252,0.0434,0.0328,7.94e-4
4,63486,57000000,70942,0,0,0,A,0,0,0,0,0,1,11.6,0,0,0,0,0,0,5.52e-4,3.88e-4
2,236425,3000000,167837,0,48700,237765,B,0,0,4.93,0,0,0,4.75,48700,118883,0.0793,0.0162,0.006,0.0314,0.0634,0.144
2,2640041,6000000,1065000,0,743958,0,A,100,0,99.9,14.4,0,0,5.75,743958,0,0,0.124,0.125,0.105,0.694,0.959
2,207836,5000000,176636,0,48704,204895,G,0,0,0,0,0,0,3.83,48704,102448,0.041,0.00974,0.00965,0,0.0305,0.0191
3,11512767,49000000,2047250,0,7298910,1836264,A,163,0,371,105,0,0,6.17,7298910,612088,0.0375,0.149,0.0512,0.0177,0.139,0.199
2,4819720,20000000,1086355,0,1594615,0,A,103,0,102,103,0,0,1.92,1594615,0,0,0.0797,0.147,0.125,0.208,0.135
2,2507665,5000000,846271,0,0,1488334,A,100,0,100,100,0,0,3.17,0,744167,0.298,0,0.0984,0.333,0.601,0.731
2,2039852,3000000,1044902,0,822545,1680266,K,39.1,0,78.9,100,0,0,5.92,822545,840133,0.56,0.274,0.304,0.0392,0.685,0.567
2,1166550,10000000,1166118,0,0,1189432,A,0,0,25.1,22.1,0,0,3.17,0,594716,0.119,0,2.68e-4,0,0.156,0.227
3,28359196,25000000,19720207,0,0,13851647,A,24.9,16.5,106,100,0,0,12.9,0,4617216,0.554,0,0.965,1.42,1.28,1.35
3,71830,3000000,92542,0,0,0,B,0,0,64.5,100,0,0,3.92,0,0,0,0,0.0217,0,0.0319,0.0182
2,1732396,5000000,1614396,0,322000,1731531,NA,0,0,39,23.8,0,0,2.5,322000,865766,0.346,0.0644,0.219,0.236,0.24,0.331
3,8243915,23000000,5489254,0,2641461,6173470,A,101,0,81.5,100,0,0,12.5,2641461,2057823,0.268,0.115,0.123,0.163,0.22,0.262
2,382100,9000000,388000,0,0,0,E,0,0,4.88,110,0,1,10.6,0,0,0,0,0.0075,0,0.025,0.0242
2,2401890,3000000,2027490,0,313830,2403888,A,64.4,0,127,82.3,0,0,5.5,313830,1201944,0.801,0.105,0.86,1.54,0.566,0.974
3,11359942,80000000,6315993,0,6859407,0,A,100,0,100,101,0,0,5.75,6859407,0,0,0.0857,0.0385,0.0467,0.0768,0.0863
2,3355009,3000000,2833930,0,350000,3323267,A,37.4,11.8,44.1,18.8,0,0,6.33,350000,1661634,1.11,0.117,0.336,0.32,0.93,0.965
2,7534555,8000000,7349328,0,510800,7557922,A,0,0,15,66.7,0,0,1.5,510800,3778961,0.945,0.0639,0.102,0.344,0.793,0.601
2,1390829,17000000,1344494,0,1350023,0,G,100,0,78.2,77.7,0,0,8.75,1350023,0,0,0.0794,0.287,0.281,0.158,0.16
2,3531389,4000000,3220115,200000,455738,0,H,100,0,33.3,45.7,0,0,3.08,655738,0,0,0.164,0.2,0.0587,0.43,0.116
2,3222402,5000000,3140015,0,0,3226031,A,31.9,0,18.4,31.1,0,0,1.08,0,1613016,0.645,0,0.063,0.213,0.743,0.838
2,125000,7000000,125000,0,373,141659,A,0,0,75.3,100,0,0,10.3,373,70830,0.0202,5.33e-5,0.0069,0.00283,0.0161,0.00706
2,169966,4000000,128750,0,0,171559,A,96.3,0,19.9,0,0,1,5.42,0,85780,0.0429,0,2.14e-4,0.004,0.0692,0.0279
2,7395447,7000000,7102407,300000,28000,7410464,A,10,4.77,9.04,20.9,0,1,0.75,328000,3705232,1.06,0.0469,0.0643,0.0771,0.916,0.8
5,26839055,55000000,10397835,0,6742299,11152877,A,100,0,100,100,0,0,10.8,6742299,2230575,0.203,0.123,0.0605,0.0693,0.324,0.301
1,31500,9000000,31816,0,0,26954,D,200,0,-822,-1991,0,0,5.75,0,26954,0.00299,0,0,0.129,0.0864,0.206
2,11534702,10000000,3553828,0,300000,11686220,A,22,17.8,74.4,0,0,0,5.33,300000,5843110,1.17,0.03,0.409,0.333,0.986,0.504
2,2130268,65000000,2128750,0,0,0,G,100,0,75,112,0,0,3.5,0,0,0,0,0.0149,0.0154,0.0357,0.019
6,2604839,62000000,2708565,0,186000,2610047,A,13.3,0,38.5,32.2,0,0,10.1,186000,435008,0.0421,0.003,0.00975,0.0254,0.026,0.025
2,18265318,66000000,17183607,0,12810262,0,H,100,0,101,100,0,0,10.5,12810262,0,0,0.194,0.0845,0.0257,0.286,0.202
2,284487,22000000,226000,0,240960,0,A,100,0,100,84,0,0,5.58,240960,0,0,0.011,0.037,0.014,0.0404,0.0813
2,2281693,3000000,2280434,0,0,2350469,B,0,0,16,22.3,0,0,5.67,0,1175235,0.783,0,0.0842,0.109,1,1.02
5,14080606,150000000,5639489,0,7212331,0,A,100,0,77.5,55.9,0,0,16.6,7212331,0,0,0.0481,0.0282,0.0194,0.0525,0.0941
2,3769944,5000000,3210274,300000,794998,3490053,A,27.5,0,27.1,22.8,0,0,0.75,1094998,1745027,0.698,0.219,0.0948,0.224,0.584,0.818
